캠퍼스,대학/교양,학과/전공/영역,개설대학,개설학과,학년,과정,이수구분,과목번호,분반,과목명,학점,시간,담당교수,폐강,강의시간,유연학기,비고,수업유형
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,2,학사,전공필수,40839,1,환경행태이론,3,3,이소영,,"월5,6,7 / 801관(중앙문화관) 116호 <강의실>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,3,학사,전공,40854,1,공간환경과복지 (영어A강의),3,3,한유진,,"화2,3,4 / 801관(중앙문화관) 116호 <강의실>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,3,학사,전공,47758,1,디자인스튜디오(2),2,4,이기옥,,"화5,6,7,8 / 801관(중앙문화관) 118호 <스튜디오1(Creator Room)>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,3,학사,전공,47758,2,디자인스튜디오(2),2,4,권혜진,,"금1,2,3,4 / 801관(중앙문화관) 118호 <스튜디오1(Creator Room)>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,3,학사,전공,40858,1,실내디자인시공적산,3,3,이성효,,"목5,6,7 / 801관(중앙문화관) 116호 <강의실>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,3,학사,전공필수,47754,1,조명디자인,3,4,장숙희,,"목1,2,3,4 / 801관(중앙문화관) 118호 <스튜디오1(Creator Room)>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,3,학사,전공,40850,1,친환경공간디자인,3,3,장연화,,"월6,7,8 / 801관(중앙문화관) 118호 <스튜디오1(Creator Room)>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,4,학사,전공,49731,1,포트폴리오,3,4,이기옥,,"화1,2,3,4 / 801관(중앙문화관) 118호 <스튜디오1(Creator Room)>",,,
안성,예술대학(2011),실내환경디자인전공,예술대학,실내환경디자인전공,4,학사,전공,49731,2,포트폴리오,3,4,이준상,,"수5,6,7,8 / 801관(중앙문화관) 117호 <조형실습실>",,,
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,1,앙트레프레너십시대의회계,2,2,배수진,,"화3,4 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,2,앙트레프레너십시대의회계,2,2,김진태,,"화5,6 / 810관(원형관) 402호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,3,앙트레프레너십시대의회계,2,2,배수진,,"화5,6 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,4,앙트레프레너십시대의회계,2,2,김진태,,"화7,8 / 810관(원형관) 402호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,5,앙트레프레너십시대의회계,2,2,배수진,,"화7,8 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,6,앙트레프레너십시대의회계,2,2,배수진,,"수5,6 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,7,앙트레프레너십시대의회계,2,2,김진태,,"화3,4 / 810관(원형관) 402호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,8,앙트레프레너십시대의회계,2,2,배수진,,"수7,8 / 810관(원형관) 401호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,52533,13,앙트레프레너십시대의회계,2,2,김진태,,"목3,4 / 810관(원형관) 402호 <강의실>",,공통교양 예술대학 1[[수강대상 : 무용1년  미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,예술대학,실용음악전공,1,학사,전공기초,57264,1,영상음악의이해(2),2,2,오혜주,,"월4,5 / 805관,806관(공연영상관1관,공연영상관2관) 201호 <컴퓨터실A(Creator Room)>",,,
안성,예술대학(2011),실용음악전공,예술대학,실용음악전공,1,학사,전공기초,57264,2,영상음악의이해(2),2,2,오혜주,,"월6,7 / 805관,806관(공연영상관1관,공연영상관2관) 201호 <컴퓨터실A(Creator Room)>",,,
안성,예술대학(2011),실용음악전공,예술대학,실용음악전공,1,학사,전공기초,56046,1,음악의기초(2),2,2,김은국,,"화4,5 / 805관,806관(공연영상관1관,공연영상관2관) 201호 <컴퓨터실A(Creator Room)>",,,
안성,예술대학(2011),실용음악전공,예술대학,실용음악전공,1,학사,전공기초,56046,2,음악의기초(2),2,2,김은국,,"화6,7 / 805관,806관(공연영상관1관,공연영상관2관) 201호 <컴퓨터실A(Creator Room)>",,,
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,56423,1,컴퓨팅사고와인공지능리터러시,2,2,전주현,,화1 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,56423,2,컴퓨팅사고와인공지능리터러시,2,2,전주현,,화3 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,56423,3,컴퓨팅사고와인공지능리터러시,2,2,전주현,,화7 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,56423,4,컴퓨팅사고와인공지능리터러시,2,2,황금숙,,수2 / 810관(원형관) 107호 <SW기초교양전용 PC실2>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,56423,5,컴퓨팅사고와인공지능리터러시,2,2,,,수2 / 810관(원형관) 502호 <전산강의실>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,56423,6,컴퓨팅사고와인공지능리터러시,2,2,최지영,,수1 / 810관(원형관) 102호 <SW융합전용 PC실4>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
안성,예술대학(2011),실용음악전공,대학(전체),,1,학사,교양,56423,8,컴퓨팅사고와인공지능리터러시,2,2,황금숙,,수6 / 810관(원형관) 107호 <SW기초교양전용 PC실2>,,공통교양 예술대학 1[[수강대상 : 미술학부1년  한국화1년  서양화1년  조소1년  디자인학부1년  공예1년  시각디자인1년  산업디자인1년  실내환경디자인1년  패션디자인1년  패션1년  음악학부1년  작곡1년  성악1년  피아노1년  관현악1년  전통예술학부1년  음악예술1년  연희예술1년  글로벌예술학부1년  TV방송연예1년  실용음악1년  게임콘텐츠·애니메이션1년]],
